Latitude,Longitude,Landuse forest cover in 1990,Landuse shrubland in 1990,Landuse grassland in 1990,Landuse agriculture in 1990,Landuse bareland in 1990,Landuse settlements in 1990,Landuse waterbodies in 1990,Landuse snow and gacier lakes in 1990, Landuse forest cover in 2000,Landuse shrubland in 2000,Landuse grassland in 2000, Landuse agriculture in 2000,Landuse bareland in 2000,Landuse settlements in 2000,Landuse waterbodies in 2000,Landuse snow and gacier lakes in 2000,Landuse forest cover in 2010,Landuse shrubland in 2010,Landuse grassland in 2010,Landuse agriculture in 2010,Landuse bareland in 2010,Landuse settlements in 2010 ,Landuse waterbodies in 2010, Landuse snow and gacier lakes in 2010,Slope 0-5 degrees,Slope 5-10 degrees,Slope 10-15 degrees,SLope 15-20 degrees,SLope 20-25 degrees,Slope 25-30 degrees,Slope 30-40 degrees,Slope 40-50 degrees,Slope 50-60 degrees,Slope over 60 degree,Glaciated mountain," Haplumbrepts, Dystrochrepts, Cyrumbrepts soils","Dystrochrepts, Haplumbrepts, Haplustalfs","Dystrochrepts, Haplustalfs, Rhodustaifs","Udipsamments, Dystrochrepts, Rhodustalfs","Udipsamments, Dystrochrepts, Rhodustalfs","Udorthents, Haplustalfs, Rhodustralfs "," Haplaquents, Haplaqepts, Eutrocrepts","Haplaquents, Psammaquents, Ustorthents","Rhodustalfs, Dystrochrepts, Haplustailfs",Distance to river 1-99 meters,Distance from river 100-199 meters,Distance from river 200-299 meters,Distance from river 300-399 meters,Distance from river 400-499 meters,Distance from river 500-599 meters, Distance from river 600-699 meters,Distance from river 700-799 meters,Distance from river 800-899 meters,Distance from river over 900 meters,Distance from major roads 0 meters,Distance from major roads 0-50 meters,Distance from major roads 50-75 meters,Distance from major roads  above 75meters,Distance from minor roads 0 meters,Distance from minor roads 0 -25 meters,Distance from minor roads 25-50 meters, Distance from minor roads over 75 meters,Flat Area,Facing North Facing In,Northeast facing in Province 1,East facing ,Southeast facing ,South facing,Southwest facing, West facing,Northwest facing,North facing,ppt500 mm-1000mm, ppt1000mm-3000mm,ppt2000mm - 3000mm,Over 3000 mm,RainFall Erosibity Factor for(500-1000mm),RainFall Erosibity Factor for (1000-3000mm),RainFall Erosibity Factor for (2000-3000mm),RainFall Erosibity Factor for over 3000)
27.966219,86.62543,0,0,0,0,0,0,0,992700,0,0,83700,0,798300,0,0,111600,130500,0,27000,835200,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,139500,245700,151200,106200,234000,196200,214200,161100,109800,69300,10800,0,0,0,0,0,34200,170100,297900,299700,197100,10800,0,0,1040400,0,0,0,0,20700,532800,444600,11700,0,0,0,0,0,-59.9,-59.9,-59.9,-59.9
27.61654,87.223645,959400,31500,0,0,0,0,0,0,958500,34200,0,0,0,0,0,0,224100,0,0,773100,0,0,0,0,0,0,269100,0,0,711000,0,0,0,0,0,0,0,0,156600,270900,155700,108000,116100,92700,91800,117000,90900,90900,116100,90900,90000,99000,6300,36000,68400,75600,127800,134100,316800,171900,43200,0,0,0,1009800,0,0,4500,11700,70200,210600,411300,197100,68400,3600,2700,108001.5547,37440.8788,1913.8252,1420.3939
27.493967,87.347842,990000,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,936900,0,51300,9000,0,0,0,0,0,0,0,0,587700,0,422100,0,0,0,0,0,0,0,52200,109800,71100,81000,0,0,0,0,0,0,0,13500,52200,81900,26100,62100,109800,117900,117000,113400,230400,157500,43200,2700,0,0,1040400,0,0,30600,15300,16200,62100,156600,121500,198900,296100,82800,66553.3255,108988.4173,162278.9977,45335.7796
27.17274,87.088095,648000,0,0,344700,0,0,0,0,647100,0,0,344700,0,0,0,0,672300,0,0,321300,0,0,0,0,0,0,49500,960300,0,0,0,0,0,0,0,0,0,0,69300,131400,97200,86400,0,0,900,16200,44100,64800,88200,122400,129600,132300,549900,386100,44100,0,0,0,0,0,0,0,0,0,980100,0,4500,69300,94500,89100,136800,177300,104400,121500,113400,69300,57178.1308,66553.3255,62112.4438,37934.3101
26.972663,87.137502,363600,0,0,625500,0,0,0,0,367200,0,0,625500,0,0,0,0,934200,12600,0,37800,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,115200,221400,130500,112500,0,0,0,0,0,0,0,4500,23400,52200,3600,12600,48600,90000,131400,190800,334800,145800,21600,900,0,980100,0,0,0,53100,146700,126900,0,35100,135000,132300,270900,80100,73954.795,72474.5011,148462.9213,43855.4857
26.739424,87.715866,705600,0,0,285300,0,0,0,0,724500,0,0,263700,0,0,0,0,680400,0,6300,308700,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,67500,132300,84600,80100,0,900,21600,42300,70200,78300,97200,117900,125100,120600,0,15300,27900,82800,184500,177300,368100,153000,900,0,0,1040400,0,0,0,7200,0,0,62100,293400,206100,68400,306000,66600,112935.8677,37440.8788,167706.742,36454.0162
27.432225,87.515646,964800,24300,0,0,0,0,0,0,964800,26100,0,0,0,0,0,0,360000,0,13500,615600,0,0,0,0,0,0,0,345600,0,0,0,0,0,664200,0,0,0,0,166500,287100,191700,153000,0,0,0,0,0,1800,12600,38700,60300,89100,900,9900,37800,115200,217800,232200,298800,78300,18000,900,0,0,1040400,0,0,80100,281700,224100,196200,138600,68400,2700,900,17100,37440.8788,1420.3939,433.5313,9315.2947
27.389732,87.462767,395100,414000,180000,0,0,0,0,0,378900,410400,198000,0,0,0,0,0,959400,33300,0,0,0,0,0,0,0,130500,879300,0,0,0,0,0,0,0,0,0,0,0,139500,252900,159300,133200,346500,225000,176400,115200,73800,40500,18000,0,0,0,44100,158400,306000,280800,158400,47700,14400,0,0,0,0,980100,0,0,0,5400,1800,5400,10800,33300,307800,535500,98100,11700,168693.6046,293531.7235,53724.1117,6354.7069
27.026187,86.497274,992700,0,0,0,0,0,0,0,994500,0,0,0,0,0,0,0,0,0,0,0,189900,0,0,804600,1009800,0,0,0,0,0,0,0,0,0,0,0,0,0,42300,78300,48600,47700,81900,99000,124200,126000,155700,120600,103500,88200,63000,33300,30600,105300,231300,225900,180900,111600,88200,6300,0,0,0,1009800,0,0,0,18000,75600,217800,236700,171900,127800,93600,36900,1800,70007.3446,51256.9552,20170.7833,926.9626
27.244148,87.303355,137700,23400,0,829800,0,0,0,0,152100,11700,0,823500,0,0,0,0,992700,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,6300,28800,27900,33300,234900,178200,165600,129600,104400,99000,65700,16200,0,0,40500,123300,161100,209700,215100,162900,95400,1800,0,0,0,1009800,0,0,0,1800,8100,66600,234000,252900,180000,108000,138600,19800,98626.36,59151.856,75928.5202,10795.5886
27.902611,86.855141,0,0,0,0,0,0,0,993600,0,287100,574200,52200,80100,0,0,0,14400,0,2700,980100,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,201600,305100,156600,113400,135000,120600,120600,126000,126900,101700,90000,73800,51300,39600,32400,112500,229500,239400,194400,124200,47700,0,0,0,0,1009800,0,0,0,142200,176400,120600,199800,34200,15300,73800,111600,106200,8328.4321,40401.4666,61125.5812,58164.9934
27.064711,87.29325,601200,0,0,385200,0,0,0,0,621000,0,0,369000,0,0,0,0,141300,19800,0,833400,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,156600,249300,135900,106200,0,0,0,0,0,0,34200,91800,97200,110700,710100,288900,10800,0,0,0,0,0,0,0,0,0,980100,0,3600,71100,103500,142200,135900,108000,117900,137700,140400,49500,64579.6003,75435.0889,76915.3828,27078.8215
27.926083,87.057147,0,0,0,0,0,0,0,58500,0,0,0,0,0,0,0,95400,0,303300,558000,55800,80100,0,0,0,161100,848700,0,0,0,0,0,0,0,0,0,0,0,0,228600,357300,173700,107100,0,1800,59400,113400,116100,138600,138600,132300,142200,122400,1800,19800,45900,113400,154800,235800,358200,79200,900,0,0,1040400,0,0,0,900,37800,145800,184500,289800,247500,97200,3600,2700,135633.7075,53230.6804,1913.8252,1420.3939
27.593412,86.495075,450900,516600,25200,0,0,0,0,0,462600,511200,20700,0,0,0,0,0,593100,0,0,401400,0,0,0,0,0,0,252000,788400,0,0,0,0,0,0,0,0,0,0,103500,197100,109800,87300,341100,243000,194400,135000,48600,27000,4500,0,0,0,149400,203400,168300,166500,114300,82800,104400,16200,4500,0,0,0,1009800,0,0,45000,370800,115200,89100,90900,187200,63000,29700,18900,102573.8104,34480.291,16223.3329,10302.1573
27.681414,87.378898,491400,16200,0,483300,0,0,0,0,486000,22500,0,480600,0,0,0,0,0,0,0,0,0,0,0,72900,69300,0,0,0,0,0,0,0,0,0,0,0,0,0,55800,122400,93600,85500,241200,173700,172800,127800,107100,75600,57600,29700,4500,0,12600,29700,92700,144900,202500,183600,231300,77400,5400,0,0,0,1040400,0,0,22500,144900,246600,174600,30600,5400,23400,293400,38700,2900.6878,12769.3138,160798.7038,21157.6459
26.722572,86.883498,993600,0,0,0,0,0,0,0,962100,0,0,0,31500,0,0,0,479700,26100,0,489600,0,0,0,0,0,0,373500,636300,0,0,0,0,0,0,0,0,0,0,10800,19800,16200,19800,218700,141300,117900,101700,107100,105300,97200,72900,34200,900,6300,16200,38700,59400,79200,98100,341100,263700,72900,4500,0,0,980100,0,0,2700,56700,36000,7200,75600,179100,317700,297900,7200,98132.9287,174121.3489,163265.8603,3887.5504
27.034946,87.924172,194400,0,725400,66600,0,0,0,0,186300,0,743400,59400,0,0,0,0,0,0,702000,0,291600,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,27000,53100,38700,38700,0,0,900,15300,42300,61200,94500,194400,214200,189900,18000,77400,115200,163800,214200,179100,167400,27900,10800,6300,0,1009800,0,0,0,13500,6300,10800,40500,111600,200700,164700,341100,90900,109975.2799,90238.0279,186950.5627,49776.6613
26.65565,87.961038,0,0,0,989100,0,0,0,0,0,0,0,976500,11700,0,0,0,944100,0,0,0,48600,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,51300,99900,73800,68400,73800,70200,102600,110700,126900,114300,113400,95400,76500,54900,1800,16200,27900,72900,109800,173700,413100,145800,18900,0,0,980100,0,0,0,113400,162000,54000,45000,82800,115200,126000,167400,114300,63099.3064,69020.482,91718.3218,62605.8751
27.011016,87.862485,667800,0,246600,73800,0,0,0,0,646200,0,260100,81000,0,0,0,0,190800,0,728100,71100,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,12600,24300,21600,29700,0,0,0,0,0,0,0,7200,29700,52200,14400,37800,88200,156600,211500,268200,255600,8100,0,0,0,980100,0,0,0,125100,218700,159300,99000,161100,126000,25200,73800,52200,69020.482,13756.1764,40401.4666,28559.1154
27.020142,86.86883,659700,0,0,332100,0,0,0,0,646200,0,0,341100,0,0,0,0,0,0,0,986400,0,0,0,0,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,185400,303300,184500,122400,0,2700,17100,32400,52200,63900,77400,100800,110700,135000,736200,238500,5400,0,0,0,0,0,0,0,0,0,980100,0,0,90000,98100,123300,124200,124200,128700,117000,116100,58500,70500.7759,64086.169,63592.7377,32013.1345
27.857193,86.650156,0,0,0,0,0,0,0,994500,0,472500,493200,0,0,0,24300,0,603000,0,189000,198900,0,0,0,0,0,0,538200,502200,0,0,0,0,0,0,22500,43200,29700,29700,192600,273600,141300,75600,398700,224100,225000,108900,26100,0,0,0,0,0,41400,131400,161100,189000,156600,160200,153900,16200,0,0,0,980100,0,0,0,21600,117900,154800,279000,286200,95400,32400,15300,7200,52243.8178,17703.6268,8328.4321,3887.5504
26.590046,87.24696,0,0,0,990900,0,0,0,0,0,0,0,990900,0,0,0,0,649800,9000,5400,331200,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,132300,210600,122400,99000,0,12600,45900,79200,117000,117000,112500,110700,101700,128700,9000,11700,23400,46800,154800,228600,297000,123300,85500,29700,0,0,980100,0,0,254700,477000,19800,8100,143100,86400,1800,3600,15300,47309.5048,926.9626,1913.8252,8328.4321
26.799307,87.779514,585000,0,0,404100,0,0,0,0,527400,0,0,460800,0,0,0,0,0,462600,467100,0,53100,0,8100,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,126000,226800,132300,124200,258300,239400,216900,140400,72900,45000,15300,0,0,0,703800,256500,19800,0,0,0,0,0,0,0,0,0,1009800,0,0,62100,110700,134100,148500,138600,120600,108900,112500,44100,66059.8942,59645.2873,61619.0125,24118.2337
27.283197,87.235093,0,0,0,990900,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,997200,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,24300,66600,58500,58500,274500,180000,147600,125100,96300,95400,73800,1800,0,0,851400,157500,900,0,0,0,0,0,0,0,0,980100,0,0,4500,61200,79200,99900,153000,139500,128700,144900,142200,56700,70500.7759,79382.5393,77902.2454,31026.2719
27.705809,87.036662,0,0,0,0,0,0,0,991800,0,0,243900,0,80100,0,0,667800,45000,0,6300,945000,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,198900,326700,193500,113400,0,0,0,0,0,9900,27900,56700,98100,171900,207000,254700,216900,171000,84600,45000,25200,5400,0,0,0,980100,0,0,900,39600,103500,151200,184500,142200,113400,122400,123300,28800,62112.4438,67046.7568,67540.1881,15729.9016
27.839229,86.649222,0,86400,0,0,0,0,0,905400,0,405900,139500,400500,900,0,47700,0,20700,0,21600,745200,174600,0,28800,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,140400,240300,118800,91800,0,0,0,0,0,17100,73800,101700,100800,104400,5400,11700,44100,144900,228600,222300,308700,70200,4500,0,0,0,980100,0,0,0,9900,198000,404100,291600,111600,25200,0,0,61125.5812,13756.1764,-59.9,-59.9
27.202663,86.807939,774900,0,0,218700,0,0,0,0,650700,0,0,341100,0,0,0,0,0,0,276300,0,396900,0,0,321300,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,72900,142200,101700,93600,233100,180900,167400,140400,119700,72000,51300,28800,3600,0,0,8100,25200,56700,104400,136800,352800,258300,67500,0,0,0,48600,961200,0,28800,249300,327600,320400,50400,8100,0,5400,19800,4380.9817,-59.9,2900.6878,10795.5886
27.919869,87.829488,0,0,0,0,25200,0,0,651600,0,0,0,0,23400,0,0,653400,616500,2700,7200,362700,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,153000,281700,148500,105300,136800,131400,124200,110700,147600,118800,77400,72000,49500,27900,2700,9900,32400,65700,114300,185400,429300,159300,10800,0,0,0,1040400,0,0,52200,335700,276300,127800,116100,44100,18900,5400,33300,24118.2337,10302.1573,2900.6878,18197.0581
26.963261,87.919761,564300,0,0,424800,0,0,0,0,544500,0,0,444600,0,0,0,0,0,34200,0,855000,106200,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,73800,125100,72000,54900,3600,33300,63900,81900,103500,113400,118800,117900,108000,121500,2700,9000,18000,23400,51300,117000,345600,337500,108900,27000,0,0,980100,0,0,191700,487800,83700,5400,27000,54000,5400,47700,137700,29545.978,2900.6878,26091.9589,75435.0889
27.193265,86.817514,577800,0,0,414000,0,0,0,0,577800,0,0,415800,0,0,0,0,0,0,0,0,25200,0,0,655200,0,0,690300,0,0,0,0,0,0,0,0,0,0,0,145800,265500,182700,144900,154800,143100,147600,119700,135000,116100,79200,58500,32400,9000,900,5400,68400,127800,333000,307800,163800,2700,0,0,0,1009800,0,0,0,0,0,0,0,9000,629100,364500,7200,0,344848.5787,199779.7765,3887.5504,-59.9
26.93808,87.697558,634500,0,0,354600,0,0,0,0,639000,0,0,346500,0,0,0,0,569700,3600,0,423000,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,135000,248400,163800,118800,0,0,0,0,0,0,0,0,24300,53100,9000,14400,24300,81000,109800,162900,408600,167400,30600,1800,0,0,1009800,0,0,49500,30600,900,34200,396900,402300,47700,8100,39600,220503.8911,26091.9589,4380.9817,21651.0772
27.905483,86.997109,0,0,0,0,2700,0,0,987300,0,0,0,0,1800,0,0,990900,600300,0,0,396900,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,15300,29700,18900,22500,27000,42300,63900,77400,177300,227700,195300,135000,50400,0,695700,304200,9900,0,0,0,0,0,0,0,0,0,1009800,0,900,62100,130500,174600,124200,132300,117900,104400,100800,62100,64579.6003,57178.1308,55204.4056,33986.8597
27.711916,86.895449,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,989100,558900,0,0,432900,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,72000,130500,84600,76500,0,0,0,0,0,0,0,0,0,13500,6300,25200,54000,130500,161100,171000,328500,126900,6300,0,0,1009800,0,0,0,27900,6300,17100,315900,90900,56700,201600,252000,41400,31026.2719,110468.7112,138100.864,22637.9398
26.941365,86.362549,971100,0,0,23400,0,0,0,0,971100,0,0,22500,0,0,0,0,0,0,0,0,3600,0,0,983700,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,103500,196200,130500,123300,162000,164700,173700,173700,152100,103500,40500,18000,900,0,11700,20700,22500,59400,79200,180900,453600,166500,15300,0,0,829800,150300,0,0,189000,400500,166500,7200,4500,38700,34200,59400,109800,21157.6459,18690.4894,32506.5658,60138.7186
27.798249,88.113669,0,0,0,0,0,0,0,988200,0,0,0,0,369900,0,0,619200,985500,0,6300,0,0,0,0,0,0,8100,1001700,0,0,0,0,0,0,0,0,0,0,0,18000,37800,30600,40500,0,0,0,0,9000,33300,62100,81000,111600,108000,19800,38700,49500,159300,260100,214200,252900,15300,0,0,0,980100,0,0,0,128700,61200,0,32400,22500,30600,100800,424800,208800,16716.7642,55204.4056,232839.6736,114416.1616
26.880461,87.774347,187200,0,0,803700,0,0,0,0,209700,0,0,778500,0,0,0,0,845100,0,0,150300,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,104400,190800,123300,102600,115200,91800,116100,103500,117000,102600,111600,99900,80100,41400,0,22500,72900,147600,184500,189900,291600,69300,1800,0,0,1009800,0,0,0,37800,9000,900,22500,73800,194400,333000,237600,71100,106521.2608,182509.681,130205.9632,38921.1727
27.616713,87.607341,83700,153900,0,0,0,0,0,753300,86400,304200,592200,0,7200,0,0,0,0,0,0,0,358200,0,0,630000,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,109800,202500,129600,116100,244800,203400,220500,152100,107100,51300,15300,0,0,0,6300,27900,23400,49500,63900,81000,212400,249300,207900,58500,0,0,1009800,0,0,125100,91800,10800,191700,217800,44100,18000,140400,140400,24118.2337,9808.726,76915.3828,76915.3828
27.403142,86.525952,692100,0,276300,25200,0,0,0,0,698400,0,235800,58500,0,0,0,0,99000,295200,587700,0,7200,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,65700,124200,79200,74700,0,0,0,31500,86400,128700,146700,171000,171000,129600,2700,20700,53100,129600,198900,201600,287100,109800,6300,0,0,980100,0,0,0,206100,279900,72000,134100,157500,4500,0,21600,134100,2407.2565,-59.9,11782.4512,73461.3637
27.451852,87.083238,652500,0,0,335700,0,0,0,0,639900,0,0,349200,0,0,0,0,691200,2700,256500,46800,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,146700,277200,162000,139500,306900,260100,146700,99900,83700,59400,35100,3600,0,0,37800,64800,126900,160200,162900,163800,234900,28800,0,0,0,0,1009800,0,0,26100,42300,7200,12600,25200,72900,316800,436500,40500,39908.0353,173627.9176,239254.2805,22144.5085
28.009877,86.65813,0,0,0,0,0,0,0,991800,0,0,0,0,796500,0,0,196200,506700,0,27000,456300,0,0,0,0,0,0,149400,830700,0,0,0,0,0,0,0,0,0,0,112500,205200,136800,134100,0,0,0,9000,29700,49500,55800,89100,125100,173700,12600,51300,135000,208800,259200,199800,159300,13500,900,0,0,0,1040400,0,0,73800,346500,232200,69300,140400,100800,24300,9900,43200,55204.4056,13262.7451,5367.8443,23624.8024
27.191565,87.068998,791100,0,0,198000,0,0,0,0,786600,0,0,207000,0,0,0,0,648900,16200,0,330300,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,158400,263700,136800,115200,0,6300,33300,53100,83700,99000,115200,108900,110700,107100,0,0,3600,17100,29700,73800,272700,365400,225900,21600,0,939600,70200,0,0,0,0,0,14400,103500,538200,176400,176400,900,295012.0174,96652.6348,96652.6348,433.5313
27.174483,87.04795,330300,0,0,657900,0,0,0,0,311400,0,0,679500,0,0,0,0,0,0,0,0,774900,0,0,211500,1009800,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,249300,140400,107100,0,0,0,16200,49500,69300,90900,134100,154800,174600,684000,283500,12600,0,0,0,0,0,0,0,0,0,980100,0,900,57600,130500,112500,112500,133200,126900,150300,110700,45000,69513.9133,82343.1271,60632.1499,24611.665
28.043278,86.720753,0,0,0,0,0,0,0,988200,0,0,0,0,117900,0,0,873000,216000,338400,441000,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,0,169200,292500,179100,129600,152100,122400,126000,123300,157500,159300,119700,23400,0,0,17100,2700,5400,9000,20700,8100,19800,9000,0,0,0,73800,0,0,900,11700,9900,900,900,21600,13500,7200,6300,18900,7341.5695,3887.5504,3394.1191,10302.1573
26.869671,87.623325,821700,0,0,169200,0,0,0,0,809100,0,0,181800,0,0,0,0,533700,0,0,461700,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,242100,353700,149400,90000,104400,90000,98100,117000,132300,140400,136800,112500,45900,12600,441900,465300,71100,1800,0,0,0,0,0,0,0,1009800,0,0,0,56700,102600,133200,132300,117000,106200,140400,137700,54000,58164.9934,76915.3828,75435.0889,29545.978
27.089573,87.535805,13500,0,0,977400,0,0,0,0,18900,0,0,970200,0,0,0,0,0,0,0,0,99900,0,0,889200,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,135900,243900,153900,136800,0,5400,28800,44100,74700,98100,117900,140400,119700,108000,800100,177300,2700,0,0,0,0,0,0,0,0,0,1009800,0,1800,67500,129600,127800,126900,126000,105300,126900,108000,60300,57671.5621,69513.9133,59151.856,32999.9971
27.736682,86.947354,0,0,0,0,315900,0,0,675000,0,0,0,0,765000,0,0,226800,843300,0,0,146700,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,900,4500,10800,17100,165600,168300,144900,120600,106200,82800,75600,55800,38700,26100,0,6300,18000,24300,34200,55800,126000,7200,0,0,0,0,638100,0,0,0,0,0,0,0,49500,109800,99900,12600,27078.8215,60138.7186,54710.9743,6848.1382
26.817905,87.179245,654300,0,0,161100,173700,0,0,0,674100,0,100800,217800,0,0,0,0,24300,0,2700,968400,0,0,0,0,0,0,0,753300,0,0,0,0,0,256500,0,0,0,0,126900,199800,114300,93600,197100,154800,160200,141300,115200,88200,62100,42300,22500,7200,0,4500,38700,146700,235800,252000,258300,44100,0,0,0,980100,0,0,0,7200,0,0,0,40500,173700,387000,314100,57600,95172.3409,212115.559,172147.6237,31519.7032
26.966404,87.669138,877500,0,83700,29700,0,0,0,0,967500,0,0,22500,0,0,0,0,520200,0,423000,49500,0,0,0,0,0,0,943200,36900,0,0,0,0,0,0,0,0,0,0,88200,171000,121500,114300,0,15300,54900,75600,122400,140400,158400,159300,160200,97200,27000,34200,42300,87300,136800,204300,378900,69300,0,0,0,1009800,0,0,0,29700,107100,9900,65700,171900,236700,234000,107100,18000,129712.5319,128232.238,58658.4247,9808.726
26.630295,88.109484,0,0,0,561600,389700,0,35100,0,0,0,0,661500,326700,0,0,0,295200,0,9000,692100,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,134100,223200,133200,99000,0,0,0,0,0,0,0,0,0,11700,27900,109800,181800,246600,233100,128700,77400,4500,0,0,0,0,1009800,0,900,26100,176400,216000,166500,99000,80100,116100,104400,24300,43855.4857,63592.7377,57178.1308,13262.7451
26.934569,87.185616,0,10800,0,978300,0,0,0,0,0,5400,0,984600,0,0,0,0,804600,0,105300,82800,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,119700,191700,110700,92700,81000,73800,90900,109800,131400,114300,115200,103500,69300,55800,1800,19800,35100,68400,117000,177300,478800,106200,5400,0,0,980100,0,0,0,101700,24300,900,33300,260100,211500,54000,160200,163800,115896.4555,29545.978,87770.8714,89744.5966
27.564595,87.755539,986400,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,437400,0,0,558900,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,112500,206100,137700,119700,0,5400,36000,84600,155700,176400,178200,175500,132300,43200,693900,311400,4500,0,0,0,0,0,0,0,0,0,1009800,0,1800,74700,120600,135000,130500,110700,142200,112500,107100,74700,77902.2454,61619.0125,58658.4247,40894.8979
27.031726,87.02016,990000,0,0,0,0,0,0,0,993600,0,0,0,0,0,0,0,22500,10800,1800,957600,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,208800,358200,210600,127800,0,0,0,0,0,0,36900,88200,101700,117000,8100,32400,67500,56700,109800,145800,382500,171900,5400,0,0,1009800,0,0,0,0,5400,8100,11700,44100,100800,334800,468000,7200,55204.4056,183496.5436,256524.376,3887.5504
26.837716,87.340762,990900,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,972000,0,7200,13500,0,0,0,0,0,892800,87300,0,0,0,0,0,0,0,0,0,0,0,130500,222300,115200,87300,0,19800,76500,133200,192600,205200,180000,119700,56700,9000,49500,136800,204300,265500,215100,121500,45000,2700,0,0,0,980100,0,0,0,47700,35100,22500,3600,3600,25200,248400,536400,117900,13756.1764,136127.1388,294025.1548,64579.6003
27.440143,87.344746,308700,296100,0,386100,0,0,0,0,339300,258300,0,392400,0,0,0,0,0,0,542700,0,452700,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,5400,234900,182700,174600,122400,107100,98100,66600,9900,0,0,0,0,0,8100,50400,98100,393300,361800,91800,6300,0,0,980100,0,0,12600,1800,0,3600,9000,459900,302400,191700,28800,252083.4943,165733.0168,105040.9669,15729.9016
27.680052,87.964617,22500,0,0,0,0,0,0,965700,0,0,215100,0,136800,0,0,638100,985500,9900,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,30600,59400,48600,43200,0,0,13500,30600,59400,74700,104400,117000,113400,118800,592200,357300,29700,900,0,0,0,0,0,0,0,0,1009800,0,900,56700,144900,152100,108000,115200,147600,133200,92700,28800,80862.8332,72967.9324,50763.5239,15729.9016
27.598978,87.010577,723600,0,263700,0,5400,0,0,0,729900,0,257400,0,3600,0,0,0,938700,0,0,50400,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,51300,98100,61200,58500,0,0,0,0,0,0,0,6300,27000,48600,900,4500,10800,25200,97200,207900,519300,134100,9900,0,0,1009800,0,0,0,112500,2700,0,0,0,0,900,503100,390600,-59.9,433.5313,275768.1967,214089.2842
27.378686,86.686069,290700,0,0,686700,0,0,13500,0,278100,0,0,669600,0,0,41400,0,322200,278100,0,390600,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,162000,269100,170100,144000,0,0,0,0,0,0,0,10800,98100,179100,9000,14400,17100,44100,97200,190800,372600,192600,40500,1800,0,1009800,0,0,0,1800,259200,530100,47700,1800,72000,66600,0,900,39414.604,36454.0162,-59.9,433.5313
